id,artist_name,genre,genre_number
6YVMFz59CuY7ngCxTxjpxE,aespa,Dance Pop,7
6OwKE9Ez6ALxpTaKcT5ayv,AKMU,Indie,12
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,Hip-Hop,11
6HvZYsbFfjnjFrWF950C9d,NewJeans,Dance Pop,7
7IEhlwWQA7pCkEvzwwHehE,ASH ISLAND,Hip-Hop,11
36cgvBn0aadzOijnjjwqMN,ILLIT,Dance Pop,7
6zn0ihyAApAYV51zpXxdEp,10CM,Indie,12
4Xj0peBt3EZHbdF20JmdWC,Lee Mujin,Ballad,1
3HqSLMAZ3g3d5poNaI7GOU,IU,Ballad,1
68KmkJeZGfwe1OUaivBa2L,ATEEZ,Dance Pop,7
2auC28zjQyVTsiZKNgPRGs,RM,Hip-Hop,11
4k5fFEYgkWYrYvtOK3zVBl,BOL4,Indie,12
4M9tATKeCZPhipaM6ge2VS,#Annyeong,Indie,12
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,Dance Pop,7
6RHTUrRF63xao58xh9FXYJ,IVE,Dance Pop,7
2ncTglxMHKmCzBKckfzOEv,ALEPH,Indie,12
3uGFTJ7JMllvhgGpumieHF,AILEE,R&B,17
0qQQYIK5Sxnzt72fGyTcvs,Ahn Ye Eun,Ballad,1
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,Dance Pop,7
5UKoKVlU7EDN4UgDuVRAbX,Baek A Yeon,Ballad,1
2uWcrwgWmZcQc3IPBs3tfU,Apink,Dance Pop,7
3hoOEt9XClpTBtECvA6fkp,Anointing,CCM,3
7cgAZ03K2mMaWB70gwZs92,JEONG EUN JI,Ballad,1
0GTBwQZcSJid6l5iwaWQ8E,Airman,Indie,12
6cJ883ebXg0pWAwlzMcBxe,Ahn Byeong Woong,Ballad,1
5qRSs6mvI17zrkJpOHkCoM,iKON,Hip-Hop,11
0i9MWBqCpPeaJu6rJkrOoA,ACOURVE,Indie,12
4z6yrDz5GfKXkeQZjOaZdq,DAVICHI,Ballad,1
54gWVQFHf8IIqbjxAoOarN,AOA,Dance Pop,7
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,Dance Pop,7
64sY7LsUjNE3ifONkftTXC,ADOY,Indie,12
0hoIUrMFR0Cy6aTbma8b2o,unofficialboyy,Hip-Hop,11
6gEWl778wJTkq4Uk5eBvgD,MC MONG,Hip-Hop,11
0rmwTliQlHxi4uQQ0auZm5,Jatanpung,Hip-Hop,11
4pz4uzOMpJQyV8UTsDy4H8,ASTRO,Dance Pop,7
0rMd7FdvwwxKrFEsQ1hC7G,Acoustic Collabo,Indie,12
1TTx0YcbKUtJIZY1HEnh9B,J.Y. Park,R&B,17
6OSMGFNb20nNBw4a2vWxMT,Autumn Vacation,Indie,12
0kRAVpQhUUArA8UnYwEdeZ,Kwon Jin Ah,Ballad,1
1loWI8jVk9btgJXHgqHXPD,After School,Dance Pop,7
6U6zWkFtgM3UU5c1hBlGCD,Anonymous Artists (어나니머스 아티스트),Indie,12
779Q9oJXqbVHN4DbtTYa6O,APRO,R&B,17
7ueOlHsDGBjqZfjpDj4oJO,Kim Gun Mo,Ballad,1
7MNyflLAWpaH0EPw1fdORD,Lena Park,R&B,17
1R52cwGf75yTf7I3Q0Irf8,T-ARA,Dance Pop,7
0X7uU5t8s4p9vXE4PjPvfn,Shin Hae Chul,Rock,18
1BEohdSWSBggmO979tzRwW,miss A,Dance Pop,7
213zHiFZwtDVEqyxeCbk07,ARTMS,Indie,12
6RKnXXyprPjhBdCvL802Ku,I.O.I,Dance Pop,7
04L3elxyr0XFua2Ek3domW,Sunwoojunga,Ballad,1
4fiMU9JbjPoMn7PVtYPRWP,Joob A,Indie,12
25KT93FeotUTHC1dbLasxi,A.C.E,Dance Pop,7
7nq2NwlzVsllu1h5qHPxIy,YUNHWAY,R&B,17
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,Hip-Hop,11
3Nrfpe0tUJi4K4DXYWgMUX,BTS,Hip-Hop,11
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,Dance Pop,7
1SIocsqdEefUTE6XKGUiVS,BABYMONSTER,Dance Pop,7
7cEaNXXTHx3LokbjUUyHal,BIG Naughty,Hip-Hop,11
4hnHLgMSOiqERWBL4jINP1,BOYNEXTDOOR,R&B,17
6WeDO4GynFmK4OxwkBzMW8,The Black Skirts,Indie Rock,13
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,Indie,12
6vbKIm1WsvhMMDpthYONc1,Balming Tiger,Hip-Hop,11
7IrDIIq3j04exsiF3Z7CPg,Beenzino,Hip-Hop,11
5NUVwRESNqYBUTRbiATjy7,BE'O,R&B,17
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,R&B,17
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,R&B,17
30b9WulBM8sFuBo17nNq9c,G-DRAGON,Hip-Hop,11
4SdXXEHKFa5NSoh10QxeN2,BUZZ,Ballad,1
3JsHnjpbhX4SnySpvpa9DK,V,R&B,17
0UntV1Bw2hk3fbRrm9eMP6,B.I,Hip-Hop,11
2hcsKca6hCfFMwwdbFvenJ,BTOB,R&B,17
4XDi67ZENZcbfKnvMnTYsI,Jay Park,Hip-Hop,11
1uAT5bTSp6dWbNmixIUP5t,BSS,Dance Pop,7
3vljSA6N2aSE8U3OhNFkPy,BUMJIN,R&B,17
6XsOOgLCtnkkOv2uhZXuB0,BLASÉ,R&B,17
0bDdOBGVCFVt0f8N9ldW1k,BEN,Ballad,1
0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,Dance Pop,7
3vhZuZdMksbnJwoE3AwpXq,BUMKEY,R&B,17
1wsoV3RXPkxVz3PwsNRI5K,BewhY,Hip-Hop,11
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,Dance Pop,7
4RnezwRV7VBJUCI1S0AE5u,Block B,Hip-Hop,11
6jgrgDBt1SbtNbc25sLaTH,Busker Busker,Indie,12
22oiFjlZPKJ1XphV2et1u1,Naul,R&B,17
0T8sqjCB5w57zxvW5lp3qJ,BlackNut,Hip-Hop,11
3l0MJ9LCiBlMyOMaz485Q5,Baek Z Young,Ballad,1
2LtEDRKi75vGtsfdy205jX,BOOHWAL,Ballad,1
6tvrEIVX5eKJlipdzt11wi,Park Boram,Ballad,1
6O7LgtO6NKOOOudzRayUfJ,Brown Eyes,R&B,17
7pXKdkQsYFCMG2omRxheJ2,Basick,Hip-Hop,11
4muJrGMndyYWqZtfk8OWy4,BoA,Dance Pop,7
1SsVqqC31h54Hg08g7uQhM,YANGHONGWON,Hip-Hop,11
5xHC23kCM6goKp7bDDXE3T,B-Free,Hip-Hop,11
2GEPtT5RDxrmdi0A4mbDi7,Brown Eyed Girls,R&B,17
20K5puLWHL28ckI4LjieDt,KIM BUMSOO,Ballad,1
1gq4XavqmZhqOzEkpFBz1j,"Broccoli, you too?",Indie,12
5td0g0Owd8ZYu7SVb6f9xh,Band Nah,Indie Rock,13
7j1lNIjZY1E1drWIgJloMs,Bassagong,Hip-Hop,11
459tVR1zPUmVwOROer0adD,BILL STAX,Hip-Hop,11
7ieMQQDR0bdBPz572mtxwS,BOBBY,Hip-Hop,11
6udveWUgX4vu75FF0DTrXV,TAEYANG,R&B,17
1Pr9gT0veB2tgcisQeIGoC,Beast,Dance Pop,7
3ghCvruix2FYZ81DHRlOt1,BLOO,Hip-Hop,11
34SKCchNLFzBWclGa6l6tQ,BIG MAMA,Ballad,1
19TSeYJNZVClzoWb6hUVr7,Byun Jin-Sub,Ballad,1
0E0fq98DMHhkAgiXWpCViX,Skinny Brown,Hip-Hop,11
7AVa6rcpTQWVqgy91llPP5,BROWN EYED SOUL,R&B,17
25wMXkplvEHJpJHX8A6Ved,lIlBOI,Hip-Hop,11
2fiGm496AG7ePURQiSSJIw,Paul Blanco,Ballad,1
7t5H3uQv0Zw6cQUnSTF5BB,Brave Girls,Dance Pop,7
4T6xiCykTP9rCNaEPU7D4q,VINXEN,Hip-Hop,11
3P16F9giedxmc5238b66bo,Babylon,R&B,17
3sxWOFw4MSN54SIQ8np6iG,B1A4,Indie,12
2QQUaQXZalrJh9JYTiVMkr,GB9,R&B,17
3Rxm9TaXZGuQRw2B91Ap22,BOYCOLD,Hip-Hop,11
7zhojNyxff5HeS5mIgUVmU,Bosudongcooler,Hip-Hop,11
4CWuEFVuRfUm7LrGmMBMrN,Boramiyu,R&B,17
24sQuJhQ85ZygDG7sUVUxR,Verbal Jint,Hip-Hop,11
0Q5XzDpn7DCI5jlubok4xb,SUPERBEE,Hip-Hop,11
3O1NgDGuy8jlhgGUPBZXQ0,BE'O (비오),Hip-Hop,11
3fmAXFX05DFTaTkreemfxB,BrotherSu,R&B,17
4whHCEnN1w4cexp2J7h4OC,Fleeky Bang,Hip-Hop,11
2GQxKDojobwBjZMPf7aoh0,Billlie,Dance Pop,7
0rK0ZPLX4fKnFSbqs6gYfY,Blue.D,Indie,12
1mKRJeL6KrSlwLG8gvwSQP,BAECHIGI,Hip-Hop,11
5L4EafeXwZ0stGuPtGr5Tz,Rain,Ballad,1
529ZdRwFoSKtQ0LPwKxGiu,Jang Beom June,Indie Rock,13
6PlVpPXatgot82WQgqM6S2,Byeol Eun,Ballad,1
7MJnvH71CgBGCN9obN4aY5,Boi B,Hip-Hop,11
4RtxNIrPXlf3cTtIsuEWMi,Budung,Hip-Hop,11
305pg6Bs6Mz9Tm2zK66psY,Cosmic Boy,Indie,12
2uoSZGvqrwdjVgn9fOUjQp,BYUL,R&B,17
7H5LMtjHqkyH4U8dpLR4lo,Baby V.O.X,Dance Pop,7
2Y7fY3aflbCTxp6h5hw0CV,BADVILLAIN,Hip-Hop,11
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,R&B,17
5BkB3rXc0qIdUtuEnhbK0A,VIXX,R&B,17
3dHfkuYVlHD2pPhFL4UJzi,BGM BOX (비지엠 박스),Hip-Hop,11
2Pw8E6zZoeuksVWtyZPnzd,BOYFRIEND,Dance Pop,7
74r4YBm6qWOBKKF6MhVXVq,Bryn,Indie Rock,13
5schNIzWdI9gJ1QRK8SBnc,Ben Howard,Indie Rock,13
6kxCoNfY6U1eP0Yc88phvk,B.A.P,Dance Pop,7
57xLdReOSuCdlxeNNnS2Nb,Bek Hyunjin,Ballad,1
3QUst1HlAmRuM48c5n5HSB,Park Wan Kyu,Ballad,1
6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,Dance Pop,7
6dCz3spfpIvqqqsIoP6wXi,CNBLUE,Rock,18
3aboSJaljyYlTRXt7pEH0G,TURBO,Dance Pop,7
2QeJBmgBdpH4i3uJns5Rdx,Sandeul,Ballad,1
7cYFopPCh8aSpBHANLgLaV,Lim Jae Beum,Ballad,1
6EmgTIhhXGtfAmYYTfdtlz,Onestar,Ballad,1
38zrlSgF4lNQMsSA0elpI7,Sister's Barbershop,Indie Rock,13
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,Dance Pop,7
5ghNwcHNesKq0Q3zfK39ic,So Soo Bin,R&B,17
3e3oLJehq4vQl2H0FAJnvn,GD&TOP,Hip-Hop,11
2p48L95TwEaYkSdn6R7LOr,BamBam,Hip-Hop,11
3hvinNZRzTLoREmqFiKr1b,CHANGMO,Hip-Hop,11
2YkhzcYyxJvtl5W6pY0PuF,CAMO,Hip-Hop,11
6aLdhHUqgdKE86xbtNmY8g,Crush,Ballad,1
7c1HgFDe8ogy5NOZ1ANCJQ,Car the garden,Indie,12
3VQDqjQ4wJyw8PzpGdlZpB,Colde,Indie,12
6qvVoPGEqNCyYSjYCgfV1v,Choi Yu Ree,R&B,17
4WnO2VmlwdTX77ANsThWLQ,CODE KUNST,Hip-Hop,11
4dB2XmMpzPxsMRnt62TbF5,Lim Changjung,Ballad,1
0IznZPMUyaPGdqfP4oqBja,Coogie,Hip-Hop,11
2ZT3bnHPOdErwCLdP5aHqR,C JAMM,Hip-Hop,11
2PSJ6YriU7JsFucxACpU7Y,CHUNG HA,Indie,12
762fgqQ2gz5w7q1VkDOmja,Choi Seong,Indie,12
0UEP2XBR9aC5NBKcAKnBIq,CHEN,Ballad,1
5f48MQLr5eOXHcR4lFE1BM,Chillin Homie,Hip-Hop,11
0w3PsroIezW7uRTNxEJLb9,COOL,R&B,17
7bWYN0sHvyH7yv1uefX07U,Jukjae,Acoustic,0
6NdzNrBP8Jbhzp6h7yojht,CHEEZE,Indie Rock,13
5WKUZJPvN1SScyggtPFShK,Nerd Connection,R&B,17
3YxtjzaXsF9cVq2MlIe6cw,Chin,Rock,18
0tzSBCPJZmHTdOA3ZV2mN3,CL,R&B,17
5j200KdlKsIVqjoSDIWycA,Cho Yong Pil,Ballad,1
0u06YeydlBk3awnk5KgdBx,Chancellor,R&B,17
02WoRfOhF5nUVpwddshInq,CHOILB,R&B,17
5PS3ZZE5bBiZ3Ct9HiRG2B,DeVita,Ballad,1
4vdAgNz4vrUZVvS0CaVvGJ,CRUCiAL STAR,R&B,17
1q86WVZhETqii5kKjEwYuB,CHUU,Indie,12
1p0J5PXJQMVqk5uVV4T1ja,Seong-Jin Cho,Ballad,1
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,Indie,12
0c8Qflq0lTE9LhXcdNZrEG,Chaboom,Hip-Hop,11
6zTIxEXFWjoNu2VXauDITb,Junggigo,Ballad,1
6FkhUhUwSPl3mGB6mmE8wn,CRAVITY,Indie,12
6hhqsQZhtp9hfaZhSd0VSD,WJSN,Indie,12
0jg8QQ5BExafoPBy7ZyA5t,CRYING NUT,Indie Rock,13
0akZcna6MlOPRo0reVTaPr,Clazziquai,Indie,12
0MU0Hxwaz1daT4FVqx3Smz,CHO JUNG SEOK,Ballad,1
5DRgmwlZtxrLEs3zxDgSxi,OHDAMRYUL,Ballad,1
0SciAzspUVXo1F4txGErsz,KOREA CRACKER,Rock,18
1rp5HzWaNwgauM5W5YmZ3U,LEECHANGSUB,Ballad,1
76ea6HHCvHlTqhF9I0jtHU,Cha Eun-Woo,Indie,12
39EEmUKhvMcVn8icCyQlg5,CIKI,Hip-Hop,11
5dL3HWKQaQBnqhIDsMZQBB,최재훈,Ballad,1
5F0ZKImhec2HLnFQzsl1CM,Coffeeboy,Acoustic,0
2kppzekGp379T3M56GYd7d,Chang Kiha,Indie Rock,13
0FyGoy4Ek4dQGoMM65eZ0z,Cloudybay,Indie Rock,13
0wGPie2VhTjtwscQEqBhDe,Noridogam,Hip-Hop,11
5Y5c91VcBMoVZbYBZdoRnu,Jung Dong Ha,Ballad,1
2kFWbtQ1BvCeylL99aiXGD,ch1tkey,Hip-Hop,11
1NwyafFmvijU7E9b1PjgQm,Chawool,R&B,17
3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,Indie,12
0OK6Xs5X1kHs07y68n65CQ,CIFIKA,R&B,17
0dX6tgZKWpamoFHFuXFhwd,Mad Clown,Hip-Hop,11
5Ecf8RR2UWFAvyeItabffF,Lee Seung Chul,Ballad,1
25S2guZybFTBDzQvfLFcYX,Choi Baek Ho,Ballad,1
4PlxqkEk6seCManiTAPTWb,JINBO the SuperFreak,Ballad,1
1lHfzEkKmmvdVDDDLKkcsd,CIX,Indie,12
6Xg22wJOAcnvPUfk5WvODH,JEON SOYEON,Dance Pop,7
52IPniXhQmDTYa5xQnoA2K,Jo Sung Mo,Ballad,1
75OcDAFGCzj0qehe1mADeM,Way Ched,Hip-Hop,11
2l9aF9jOgB7GI1uyNkx836,JEONG SEWOON,Ballad,1
68ZtcdthScW8ISOvVNW9sV,Glen Check,Indie Rock,13
3wi60BA6UhRuaNc1Dj548w,H:CODE,R&B,17
6QyO41KctzGc70mVaVnXQO,CLC,R&B,17
5TnQc2N1iKlFjYD7CPGvFc,DAY6,Indie Rock,13
3eCd0TZrBPm2n9cDG6yWfF,DEAN,R&B,17
0siBQaURCli5wn2lqv8WZg,DPR LIVE,Hip-Hop,11
2T5KKZuEEudb7alCJ1pCus,데이먼스 이어 (Damons year),Hip-Hop,11
2o8gT0fQmFxGNbowbdgeZe,DPR IAN,R&B,17
2CQZr2RPZmrcvDnaod1ldC,D.O.,Ballad,1
4nvFFLtv7ZqoTr83387uK4,Dynamicduo,Hip-Hop,11
5IMXUzbeAyevQmvtOhXQGi,DOYOUNG,R&B,17
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,Hip-Hop,11
0rW6fVd3yuW2CF2sLYWQtE,Dok2,Hip-Hop,11
0js3wKXyi7RL11sfOykRt1,dj friz,Hip-Hop,11
1DKIdDHKHi3rIwG4UB5zLE,DON MALIK,Hip-Hop,11
3zH8Xu8C1GnnmfpBqzdLPf,DELISPICE,R&B,17
2UaheMCNCnN1CrrnZnmh3j,D.Ark,Hip-Hop,11
6bIsFWNkjQvSm5P4rqlxKn,Don Mills,Hip-Hop,11
4l7mkcB0cZgIQrcd2AsQI3,DK,Ballad,1
7fB8Qn00ToFmUY3mAJJSki,Jeong Dong Won,Ballad,1
229KhSrjWsm62jVuSpQsBZ,Jeong Dong Won,Ballad,1
4E7PyG6Vo26X1I9qURf45z,DEEPFLOW,Hip-Hop,11
1eZ0sjIrNuSNiZSfjTYgi6,DANIEL,Ballad,1
7f4ignuCJhLXfZ9giKT7rH,NCT 127,Hip-Hop,11
41lcf5k3PkUdxupYLkcjCd,dosii,R&B,17
5uq0Z8ElRQOlg2Yavs3lVd,LEON,R&B,17
6WiANXryTQJOTCM3z8jENM,December,Ballad,1
0FRUZvZNPzM3YJMABJxf2K,WENDY,Ballad,1
3txAiGYUmI4p84stqOoi1s,DASUTT,Hip-Hop,11
50x9jHrP6wy9fo3jK5pNqS,sogumm,Hip-Hop,11
5vGoWnZO65NBgiZYBmi3iW,KANGDANIEL,Hip-Hop,11
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,Indie Rock,13
7pMFAOPNBL5beBLW4Pohst,Dbo,Hip-Hop,11
5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,Dance Pop,7
3kDgt4vVKGTLmtC3FkOwWF,DJ DOC,Hip-Hop,11
6KsmQPHXE3qhzNNBPSZ0eB,Yoon Do Hyun,Indie Rock,13
1uMhweBMKu7nA1IgFc0yN2,DAYBREAK,Indie Rock,13
63cvWayCvPbWYNDi537w0z,DINDIN,Hip-Hop,11
72b1XZ6SmDRgHEOB7ypw9z,dress,R&B,17
3zYyfrb4r6ZHI5Di0rB9bV,Kim Dong Ryul,Ballad,1
7DxCK6bwfQC3F2ajZ02R2F,DAWN (던),R&B,17
3NeWfnkjhDK8umjBipcf5W,Darin,Indie,12
57W9ikVc6O2wLDtmclSjvN,Simon Dominic,Hip-Hop,11
11S00dFcvNvJahis8MTGMD,Tiger JK,Hip-Hop,11
64RfnYDHtR3ZaLdtxAjPDA,DEUX,R&B,17
0WfaItAbs4vlgIA1cuqGtJ,Daniela Andrade,Folk,9
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,Hip-Hop,11
7G1kUsPtQCdolV6CPwHmh2,DOKYEOM,Ballad,1
7bPplWv4cZ1q26UY2Wmcvw,DPR CREAM,R&B,17
1kcYSWblYWOOMVOPNgbMYI,Drunken Tiger,Hip-Hop,11
69K447yK7IW0NCZGEh79e1,Han Dong Geun,Ballad,1
30AghIfoMJrMo1YqoUkEMM,Huh,Ballad,1
0fnx3yyvXH5E0UATpygzzt,Yun DDanDDan,Hip-Hop,11
3MaRWfwKpbYnkYHC5gRKYo,M.C the Max,Ballad,1
5DnjOSzLCfn4hDbLECq8pt,Yang Da Il,Ballad,1
6rmMpoeu2SIV4OLURCOn2e,SS501,Dance Pop,7
7bxWk0Z4S3IFnHX3LOBktS,Jang Deok Cheol,Ballad,1
7gjNpUcKOWzo2jnN7VsxoQ,Ha Dong Qn,Ballad,1
0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,R&B,17
3EfnKIG9827OXkcQQT7HEI,SUPER JUNIOR-D&E,R&B,17
13kJgvU22LHMsJtGWLmx7W,Girl's Day,R&B,17
3jEfM7ePpwC5KcJHMseRqA,Mckdaddy,Hip-Hop,11
0W0w607z3JEA1vXLz9FVGw,NCT DOJAEJUNG,R&B,17
3cjEqqelV9zb4BYE3qDQ4O,EXO,Hip-Hop,11
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,Dance Pop,7
5snNHNlYT2UrtZo5HCJkiw,Epik High,Hip-Hop,11
56YvXhxjnImPI8N5dvtjm7,EK,Hip-Hop,11
4FqmqIspLaUGtxAFFLsZxc,NCT WISH,R&B,17
6a8cUmqOsXmjzq1aWKiVpH,E SENS,Hip-Hop,11
0LOK81e9H5lr61HlGGHqwA,XG,EDM,8
2ZmXexIJAD7PgABrj0qQRb,N.Flying,Rock,18
5069JTmv5ZDyPeZaCCXiCg,wave to earth,Hip-Hop,11
2xfxRiKxoHl5tI0MKyvqV7,&TEAM,Indie,12
18r9qka1AKwgqzUzaLdxhm,Lee go do,R&B,17
1xs6WFotNQSXweo0GXrS0O,EXID,R&B,17
3wRA5UYoo08BBKJnzyKkpF,f(x),Dance Pop,7
2FLqlgckDKdmpBrvLAT5BM,Eric Nam,Ballad,1
6wPBIyIIMxoqgux29bGF8I,EXO-K,R&B,17
0RLe3YEakXpt0FEXyFtwgN,Epitone Project,R&B,17
1sVSMPPNMMSZ7cQNfbvMOe,Eddy Kim,Ballad,1
15KDb2KpZRvX1updtyinK1,ELO,Ballad,1
0qDHjPB7TJPxYaQ0CWMEU4,YOUNGTAK,Ballad,1
6KhH771vq2X2Aom91nNzpZ,FTISLAND,Rock,18
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,Dance Pop,7
61MMiylth1injW39oZBuYB,San E,Hip-Hop,11
6xlIFpRmRNDoVuFUqzuMFE,NSW yoon,Hip-Hop,11
4e2umhzNHTSeQnSCWPN0uT,EPEX,Dance Pop,7
48eO052eSDcn8aTxiv6QaG,NCT,Hip-Hop,11
6a3Mfrn2XBR1DfPg1QGa1d,Standing Egg,Indie Rock,13
59KuGY6nfY3w39O0qYVA7p,Keem Hyo-Eun,Ballad,1
5iy3vR4SC4VyuHMYaKpvTr,ERU,Ballad,1
0srGDil29MFy5x8asXqmfK,Electriceels,Indie,12
5WJOZ5N4iegy9XdltTo8os,EZ Kim,R&B,17
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,Indie,12
4uU7KfTjcjyKUGWSaTzLu7,015B,Ballad,1
3ZSbXArE6mxOleJnsumK4u,eAeon,R&B,17
6SYJFHPxXkr4SZJR8aLEml,EVNNE,R&B,17
5PIWabZPdU3YWRMbvD5nQJ,Effie,Ballad,1
6741jcSlgsv0M3B4ruIPS5,EXO-SC,R&B,17
3Sl8JLbi0kVTxW9Yh6AusV,서이브,R&B,17
7LOmc7gyMVMOWF8qwEdn2X,SF9,R&B,17
20gFWTh2tofhLIjyn2fHeG,Park So Eun,R&B,17
3S79khDmqHqH3SudDjO6dV,NO EL,Hip-Hop,11
14f1WN9TUDVBK4sHUStmLG,MBLAQ,R&B,17
24nUVBIlCGi4twz4nYxJum,fromis_9,Dance Pop,7
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,R&B,17
3qNVuliS40BLgXGxhdBdqu,TAEYEON,Ballad,1
3fXHHmLxAY43pSTlWnbYd7,Foggyatthebottom,Hip-Hop,11
4EPYWwU4c8eG2GzD7MenUA,Kim Feel,Ballad,1
5sp44iOiTOC0lXmN8zMRaT,플라워,R&B,17
1OjcBoc71FwlzD5cJGx7xk,SULLI,R&B,17
1IoxcWz8vPDGOJBQNCGEvF,Futuristic Swaver,Hip-Hop,11
0qlWcS66ohOIi0M8JZwPft,GFRIEND,Dance Pop,7
7bmYpVgQub656uNTu6qGNQ,HWASA,Ballad,1
0LigV2SSsRZaeX2htEFXV9,freestyle,Hip-Hop,11
2aRLyjYp7WPr4EkjkI1gvS,Fin.K.L,R&B,17
4Va11kshAHkYONJgZqhi0C,Fly to the Sky,Ballad,1
4ht1mwP4ouSu79jOOktCY3,Fromm,Indie,12
0BqRGrwqndrtNkojXiqIzL,Whee In,Ballad,1
2VjfPlcTFJhQSe8ALJJ1dz,h3hyeon,R&B,17
4Phfy4o60wGqoPQFl5oCP8,Forestella,Ballad,1
7rlMZAZYtRkjFg4HHhvYeC,FLY TO THE SKY,Ballad,1
4N2CbwZ7ekytt9Oi5dh4Vq,Flowsik,Hip-Hop,11
4N2CbwZ7ekytt9Oi5dh4Vq,FR EDEN,Indie,12
1YdXlK5f1tOeFoNAqiyKbV,furyfromguxxi,Hip-Hop,11
41uzoiojZhXj2jXpm6CaFi,일기예보,Ballad,1
4mUsQKPUlPpTe2C1MPW1QT,Fana,R&B,17
1sjw4xq2pAWy5Vdgba5QAt,HENRY,Ballad,1
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,R&B,17
6cdC1cwqh3eJAXaxXJt2jv,4Minute,R&B,17
1914MdASATT8uU54si1o82,피아워십 F.I.A WORSHIP,CCM,3
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,Indie Rock,13
4ezpY3tmP9KtaOOnWpDmIp,Hwanhee,Ballad,1
3IVjXrnR0npv1LY24kQSzd,FIESTAR,R&B,17
4uKVLCvDKjjNM58cXtKitT,Lucid Fall,Indie,12
1NyreDKOPoI1XxOv7xnyn2,Rumble Fish,R&B,17
02lSURBnybQit6FIm8zGDE,초록불꽃소년단,Rock,18
3lBxyv4EPpiE80Ji1Eyfiq,Mido and Falasol,Indie,12
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,R&B,17
2MtHuR0W2idZdF7x4wddqq,GIRIBOY,Hip-Hop,11
7MWT3sTDz6GemZla4Y5oCk,Gist,Hip-Hop,11
2pRZp2WxvnWWiSPcSSYkNV,george,Indie Rock,13
0tkHE1pQ5ZCgQb8WZ0ba79,Gaeko,Hip-Hop,11
6bOmh7MQ7xtlCFE6YTFMak,GGM Kimbo,R&B,17
29HqjVbJr3vsc2l6BTI4eB,GroovyRoom,R&B,17
3kPEBSt7qgVoRZSbIXMr7W,GRAY,R&B,17
0hRHbwZ0xSwfVHl4FTv7jq,Gummy,Ballad,1
5VxfguafjfSdJcN10ACVZe,Geeks,Hip-Hop,11
5crpfIGj4lAUNuHYUY2TN9,GyeongseoYeji,Ballad,1
5Egus6b1x9pYOnqsG7y1f4,Grizzly,R&B,17
49cCO8Hy5heGnXj9hb6KEW,Gwangil Jo,Rock,18
67IWlRdLy3UcfY3q968euj,GEMINI,R&B,17
7Bu0r4MCDX3sbhcFD5IXyx,YUJU,Ballad,1
3ybZTNrlK0QhL4rBxfLHOc,Gaho,R&B,17
0lb59tIBwWrDfP6X956pkK,Jimmy Paige,Rock,18
3HJVw8aEtFqoc3raJVE8am,GD X TAEYANG,R&B,17
2kxVxKOgoefmgkwoHipHsn,Silica Gel,Rock,18
7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,R&B,17
6i47wcSLvsZ9M01UO7zsua,Geegooin,Hip-Hop,11
7f5OHScUwC0ZKZzma5mMxq,O.WHEN,Ballad,1
5myBH2YqzOgyWoTKCsydAi,GARY,Hip-Hop,11
4ueZwsEtcqcO0IZywqgk66,G2,Hip-Hop,11
6nfDaffa50mKtEOwR8g4df,GOT7,R&B,17
4R60A85t9mTZzCqJlVswuo,Gain,Ballad,1
4oEXworvhegyK83rZwVyWL,GSoul,Ballad,1
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,R&B,17
6zxWD2e5UlhmkO99LB4MP2,kaogaii,Hip-Hop,11
1nTCpd63NkuGGpCIbo4Ywl,god,Hip-Hop,11
49vOeJAPxAz6YmVZPNM7ys,Huh Gak,Ballad,1
3IjHX8KZKoeq3X4QgXxqbT,JAY B,Hip-Hop,11
