id,title,genre,genre_number,Production Country,Release Year,Director,Plot
4090,우뢰매 4탄 썬더브이 출동 (외계에서 온 우뢰매 4),액션,10,대한민국,1987,"조명화,김청기","대기권,사이보그.납치,에스퍼맨,지구정복,지구평화,속편,시리즈"
28141,해변가 욕망의 소리,드라마,2,일본,1991,사노 가즈히로,"해변가,시골마을,형수,부부관계"
6075,해피 에로 크리스마스,코메디,13,대한민국,2003,이건동,"건달,경찰,두목,보스,볼링장,순경,실연,온천,조폭,징크스,짝사랑,크리스마스,상호견제"
28142,단지부인-동창회,드라마,2,일본,2004,사토 토시키,"유부녀,동창회,옛애인"
28143,뿌양의 첫경험,드라마,2,일본,2002,메이케 미츠루,"뚱보,경비원,도둑,부자"
28145,푸른하늘-끝없는욕정,드라마,2,일본,2000,사토 토시키,"동거,아파트,경찰"
4336,호스테스 미스고,멜로,3,대한민국,1990,박용준,"임신,대기업입사,재벌딸,사생아,미혼모,출세욕"
29986,브레이킹,드라마,2,미국,1984,요엘 실버그,
30003,최후의 패튼,드라마,2,미국,1986,델버트 만,"제2차세계대전,포로,교통사고,은퇴"
5931,나비,액션,10,대한민국,2003,김현성,"1980년대,군부독재,기차역,문신,삼청교육대,제비,재회,만남,헤어짐,사랑과이별,제비족,룸싸롱,룸살롱,바람,군인"
5935,와일드 카드,액션,10,대한민국,2003,김유진,"강력계형사,강력반,강력반형사,권총,범인,살인,연쇄살인,잠복,잠복수사,총,퍽치기,희생자,형사"
29831,에브리씽 머스트 고,드라마,2,미국,2010,조단 러쉬,"권고사직,이혼,카드정지,노숙"
5918,대한민국 헌법 제1조,코메디,13,대한민국,2003,송경식,"국회의원,국회의원선거,뉴스앵커,보궐선거,복상사,부정선거,부패정치,부정선거,암살음모,야당,여당,윤락녀,음모,정치,정치비리,정치음모,정치인,정치풍자,킬러,선거구,선거"
5920,선생 김봉두,코메디,13,대한민국,2003,장규성,"강원도,뇌물,돈봉투,시골분교,재개발,특별과외,폐교,담임선생님,불량선생,선생,선생님,초등학교선생,교사,초등학교교사,총각교사,대기발령,까막눈,전학,도시,서울,서울상경,서울생활"
5926,보리울의 여름,코메디,13,대한민국,2003,이민용,"성당,수녀,스님,신부,축구,아버지와아들,아빠와아들,부자관계,부자지간,코치,절,축구선수,축구감독,시골마을,시골생활"
31007,로빈슨 크루소의 모험,어드벤처,11,프랑스,1954,루이스 부뉴엘,"바다,선원,모험,난파,무인도"
31008,헝거게임: 캣칭 파이어,액션,10,미국,2013,프란시스 로렌스,"게임,독재정권,생존,승리,우승,미국소설원작,소설원작"
28150,희생자,드라마,2,영국,1961,바질 디어덴,"동성애,협박,사진"
31010,밀프,코메디,13,미국,2010,스캇 휠러,"대학교,단짝친구,성경험"
30934,지.지.지,범죄,7,미국,2011,마이클 위닉,"도난,가면,정의의사도,찾기"
28154,동년왕사,드라마,2,대만,1985,허우샤오셴,"이주,어린시절,폐렴,성장드라마"
61239,더 워처스,공포,1,미국,2024,이샤나 나이트 샤말란,소설원작
28168,그림자들,드라마,2,미국,1959,존 카사베츠,
28169,차이니즈 부키의 죽음,드라마,2,미국,1976,존 카사베츠,
28171,안나 막달레나 바흐의 연대기,드라마,2,"서독,이탈리아",1968,"다니엘 위예,장 마리 스트라우브",
29833,내 슬픈 창녀들의 추억,드라마,2,"멕시코,스페인,덴마크,미국",2011,헤닝 카슨,"비평가,사창가,어머니,처녀,열병"
893,부부조약,멜로,3,대한민국,1963,최훈,"흑백시네마스코프,신문연재소설원작,부부갈등,부부불화,부부애,성불구,공처가"
895,여도,멜로,3,대한민국,1961,이선경,"6.25,625,한국전쟁,1950년대,모자지간,잃어버린 가족,잃어버린아들,흑백스탠다드"
29837,케빈에 대하여,드라마,2,"영국,미국",2011,린 램지,"여행가,엄마와아들,반항,책임"
917,대전발 영시 오십분,멜로,3,대한민국,1963,"이종기,김화랑","약혼식,군인,남매,가족찾기,잃어버린 가족,흑백시네마스코프"
29841,조이 브레커,드라마,2,미국,1993,스티븐 스타,
919,다시는 놓지 않으련다,멜로,3,대한민국,1963,양인은,"라디오연속극원작,라디오드라마원작,HLKV,삼각관계,정혼자,기차,열차,재회,흑백시네마스코프,의사"
60322,오멘: 저주의 시작,공포,1,"미국,이탈리아",2024,아르카샤 스티븐슨,프리퀄
4603,복수혈전,액션,10,대한민국,1992,이경규,"디스코텍,마약조직"
29842,시네마 베리테,드라마,2,미국,2011,"샤리 스프링어 버먼,로버트 풀치니",
1406,악인시대,멜로,3,대한민국,1966,정진우,"라디오드라마원작,출세욕,라디오연속극원작,동아방송(DBS),자멸,욕심,흑백시네마스코프"
28178,시칠리아!,드라마,2,"이탈리아,프랑스,스위스",1999,"다니엘 위예,장 마리 스트라우브",
1353,오해가 남긴 것,멜로,3,대한민국,1965,홍은원,"흑백시네마스코프,기생,신분격차,신분차이,비련의여인,비극적사랑,뒷바라지,여류감독,여성감독"
1355,여자이기 때문에,멜로,3,대한민국,1965,박근태,"법정,재판,증인,살인용의자,알리바이,질투,강간,비련의여인,흑백시네마스코프"
4082,독불장군,액션,10,대한민국,1987,최기풍,"특공대원,인민군,간호장교,해방투쟁,세균전,전쟁의허상"
865,상처받은 두 여인,멜로,3,대한민국,1963,이규환,"흑백시네마스코프,통속,실업자,백수,살인,치정살인,개과천선,난파선,금반지"
13498,프란시스코 신의 어릿광대,드라마,2,이탈리아,1950,로베르토 로셀리니,
768,정,멜로,3,대한민국,1962,이규환,"한국소설원작,고아원,휴머니즘,흑백스탠다드"
28179,날개,드라마,2,소련,1966,라리사 셰피트코,
5896,동갑내기 과외하기,코메디,13,대한민국,2003,김경형,"강남8학군,강남구대치동,고교생,고등학생,과외,과외선생,대학생,동갑,등록금,몸짱,벼락부자,복학생,소설원작,스티커사진,실직,얼짱,오토바이,인터넷소설원작,제자,특별과외,과외선생님,시리즈"
5907,쇼쇼쇼,코메디,13,대한민국,2002,김정호,"1970년대,고고장,곤봉,데뷰작,디스코,칵테일바,군인가정,군인가족,양아치,노름,술집,미친여자,선술집,칵테일,막걸리,국내최초"
775,아내를 빼앗긴 사나이,멜로,3,대한민국,1962,김화랑,"가난,고아,부성애,흑백스탠다드"
4369,물위를 걷는 여자,멜로,3,대한민국,1990,박철수,"파리,유학,패션디자인,불륜,삼각관계,교통사고,이혼,밀회"
28180,고양,드라마,2,소련,1977,라리사 셰피트코,컬러시대흑백영화
795,아낌없이 주련다,멜로,3,대한민국,1962,유현목,"전쟁미망인,비극적사랑,1950년대,6.25전쟁직후,라디오드라마원작,라디오연속극원작,서울중앙방송국(HLKA),1.4후퇴,부산항,연상연하,흑백시네마스코프"
5895,블루,액션,10,대한민국,2003,이정국,"동료애,잠수함,장교,해군,훈련교관,잠수부,친구,라이벌,옛사랑,옛애인,옛연인,사랑과우정,불시착,침몰,심해,삼각관계"
28183,"히틀러, 독일영화",드라마,2,"서독,프랑스,영국",1977,한스 위르겐 지버베르그,
27558,순수한 사람들,드라마,2,"이탈리아,프랑스",1976,루키노 비스콘티,소설원작
27567,아름다운 여인,드라마,2,이탈리아,1951,루키노 비스콘티,
31031,치어리더 캠프,코메디,13,미국,2013,마크 쿠오드,"치어리더,훈련,캠프,사랑,꿈"
31032,셀러브리티 섹스 테이프,코메디,13,미국,2012,스캇 휠러,"동영상,유출,배상,사업"
31033,넘버스 스테이션,액션,10,영국,2013,카스퍼 바포드,"요원,암호,습격,탈출"
31034,R.I.P.D. : 알.아이.피.디.,액션,10,미국,2013,로베르트 슈벤트케,"살해,경찰살해,중간세계,악령,체포"
9516,황색리본,드라마,2,미국,1949,존 포드,로맨스
60433,나이트 스윔,공포,1,"미국,영국,오스트레일리아",2024,브라이스 맥과이어,
29852,시티 홀,드라마,2,미국,1996,해롤드 베커,"뉴욕,정의,진보,게임,마약,마약밀매,총격전,변사체"
61196,언더커버: 잠입수사,액션,10,이탈리아,2024,리다 파티투치,
36712,타로,공포,1,대한민국,2024,최병길,
3663,흑장미,액션,10,"대한민국,대만",1982,"신위균,이작남","매국노,복수,친일파,한국대만합작영화,항일투쟁,암살,조선인,중국인,위조지폐,일본군,오해"
6114,그녀를 모르면 간첩,코메디,13,대한민국,2004,박한준,"공작금,삼수생,아르바이트,얼짱,위장간첩,인터넷,입대영장,짝사랑,패스트푸드점,위장취업,간첩,여간첩,온라인사이트,인터넷사이트,군입대,입영영장"
820,조강지처,멜로,3,대한민국,1962,박구,"조강지처,여성편력,남편의외도,바람둥이,개과천선,서울상경,흑백스탠다드"
4273,건드리지 좀 마,액션,10,대한민국,1989,황태현,"밀실까페,영업정지,퇴폐영업단속,사기결혼,방황,배신,정부,시부모,현지처,용서,산골"
6173,라이어,코메디,13,대한민국,2004,김경형,"거짓말,양다리,연극원작,택시기사,현상수배범,연극의영화적재구성,택시운전,현상수배,이중생활,백수,동창"
6115,그녀를 믿지 마세요,코메디,13,대한민국,2004,배형준,"가방,교도소,기차,반지,부산,사기,소매치기,약사,약혼녀,전과자,프로포즈,사기꾼,가석방,결혼반지,사기극,거짓말"
4114,카멜레온의 시,드라마,2,대한민국,1988,노세한,"권투,만화원작,식물인간,폭행죄,한국만화원작"
808,정에 우는 여인,멜로,3,대한민국,1962,엄심호,"점,반점,모자지간,모성애,서커스단,흑백스탠다드"
3927,뽕,사극,8,대한민국,1985,이두용,"돌팔매질,뽕밭,소설원작,일제치하,풍자,해학,벽촌,산간마을,노름,투전판,가난한여자,머슴,독립운동,여자가장"
1305,학사기생,멜로,3,대한민국,1966,김수용,"뒷바라지,처녀가장,기생,흑백시네마스코프,여대생,라디오드라마원작,라디오연속극원작"
1319,비오는 밤에 떠나고 싶다,멜로,3,대한민국,1966,오승호,"신분격차,신분차이,재벌아들,재벌2세,댄서,비련의여인,비극적사랑,흑백시네마스코프"
6076,실미도,드라마,2,대한민국,2003,강우석,"1970년대,684부대,김일성암살계획,비밀특공대,사형,사회낙오자,성폭행,실화바탕,암살,연좌제,인천,지옥훈련,살인미수,군인,김일성,살인훈련,특수훈련,자폭,무장공비,남북문제"
6092,81. 해적 디스코왕이 되다,드라마,2,대한민국,1999,김동원,"패싸움,강북,결석,하교,남매,나이트클럽,디스코,단편영화,독립영화"
5870,품행제로,코메디,13,대한민국,2002,조근식,"1980년대,경아,기타,롤러스케이트,미용실,빽판,스잔,운동화,학교짱,디스코텍,디스코장,디스코클럽,여학생,여학교,여고,여고생,고등학교,고등학생,고교생,고교시절,퀸카"
6108,아침 또 아침,드라마,2,대한민국,1999,서명수,"병원,인간군상,폭력,억압,자유,단편영화,독립영화"
1229,어머니의 청춘,멜로,3,대한민국,1965,유동일,"생과부,홀어머니,식모살이,친모,이루어질수없는사랑,남매,흑백시네마스코프"
4709,세상밖으로,드라마,2,대한민국,1994,여균동,"전과자,호모섹슈얼,탈옥,감옥,고속도로,짜장면"
5858,광복절 특사,코메디,13,대한민국,2002,김상진,"교도소,모범수,숟가락,탈옥,폭동,광복절,석방,죄수,바람,탈옥범,탈옥수,립스틱"
5867,색즉시공,코메디,13,대한민국,2002,윤제균,"고시,군제대,기숙사,동아리,복학생,섹스코미디,에어로빅,차력,해병,신입생,대학신입생,퀸카,변태,킹카,청춘,대학생,대학생활"
5960,휴가,드라마,2,대한민국,2002,이정표,"1970년,강원도,늦가을,단편영화,독립영화,전쟁고아,휴가,첫휴가,식당,작부,잠자리,반지,은반지,누나,오누이,남매"
1265,영등포의 밤,멜로,3,대한민국,1965,강민호,"6.25전쟁직후,불치병,전쟁의비극,1950년대,비련의여인,비극적사랑,흑백시네마스코프"
5836,남자 태어나다,코메디,13,대한민국,2002,박희준,"1980년대,권투,대학,마이도,트레이닝,섬,외딴섬,소원,세남자,삼총사,권투선수,경희대학교,대학생,대학진학,대학입학,대학입시,복서"
31040,히든 서스펙트,범죄,7,미국,2013,데이빗 A. 암스트롱,"부패경찰,마피아,두목,인질극"
5917,선택,드라마,2,대한민국,2003,홍기선,"UN군포로,각서,간수,교도소,비전향장기수,이데올로기,전향,좌익수,해방,간첩,국방경비법,사형선고,형무소,대전교도소,통일"
31009,대부 : 끝나지 않은 이야기,드라마,2,프랑스,2011,올리비에 마르샬,"집시,마약거래,교도소,탈출"
31043,다크 아워,SF,15,스페인,2006,엘리오 퀴로가,"핵전쟁,황폐화,생존자,오염"
31015,마리 크뢰이어,드라마,2,덴마크,2012,빌 어거스트,"덴마크,결혼생활,연하의남자,선택"
62246,노스페라투,공포,1,"체코,미국",2024,로버트 에거스,
31019,우리 엄마는 돌리파튼,드라마,2,캐나다,2011,타라 존스,"소녀,엄마,진실,엄마와딸,새엄마"
30882,레드: 더 레전드,액션,10,미국,2013,딘 패리소트,"만화원작,미국만화원작,위기,특수요원,전직요원,살상무기,제거,DC코믹스,DC Comics,디씨코믹스,전직CIA,시리즈,속편"
31097,프라이버시,스릴러,9,미국,2012,요르그 이흘레,"어플리케이션,대회,훔쳐보기,과거,비밀"
31098,노마드 더비기닝,SF,15,미국,2013,토마스 딕슨,"SF,외계인,지구"
3770,구룡독나비,액션,10,"대한민국,중국",1983,"김종성,한보장","고고학자,관음불상,정부기증,도난,피살,골동품,일본인,귀국,중국인,박물관,유물,합작영화,한중합작"
31028,나에게서 온 편지,드라마,2,프랑스,2012,카린느 타르디유,"말괄량이,소녀,코미디,개학,친구"
6694,오로라공주,드라마,2,대한민국,2005,방은진,"모성,모성애,복수,복수살인,성폭행,엄마,연쇄살인,엄마와딸,딸의죽음,복수극,아동성폭행,미성년자성폭행"
37664,노이즈,공포,1,대한민국,2024,김수진,
3949,아빠가 남기고 간 훈장,드라마,2,대한민국,1986,방순덕,"괴뢰군,애국,육군대위,전사,플래시백,해안경비대,6.25,무장간첩,일기장,아버지와딸,한국근대사"
6057,생산적 활동,드라마,2,대한민국,2003,오점균,"단편영화,데이트,독립영화,성욕,땀,생산,20대,커플,섹스,빈집,고난,극복"
4613,데카당스 37도 2분,드라마,2,대한민국,1992,김정진,"만화가,만화소재,아이디어,풍자"
3748,여자는 남자를 쏘았다,드라마,2,대한민국,1983,김성수,"고아원,산업스파이,악덕기업,정략결혼,출세욕,파산,야망,정사,음모,재벌딸,결혼"
3794,젊은 시계탑,드라마,2,대한민국,1984,이형표,"결혼반대,고아,동거,셋방살이,여공,옥탑방,우정,저축,또순이,실연,배신,구혼,자수,사기,희망"
1267,비련십년,멜로,3,대한민국,1965,박근태,"1950년대,1960년대,흑백시네마스코프,비련의여인,교통사고,병원비,정절,재회"
1247,눈물의 영도다리,멜로,3,대한민국,1965,김응천,"기억상실증,결혼반대,교통사고,비극적사랑,음악가,흑백시네마스코프"
